LAT,LON,SPEED,DESTINATION,FLAG,SHIPNAME,SHIP_ID,DATETIME,PORT,ship_type,is_parked,Date_Tm_lag1_sec,Dist_mt,Dist_lag1_mt
54.37932,18.66075,71,ANCHORAGE,BS,BALTICA HAV,370709,2016-12-20T08:19:02Z,gdansk,Cargo,0,240,8765.376,4781.8624
54.41646,18.65662,76,GDANSK,BS,BALTICA HAV,370709,2016-12-19T11:59:07Z,gdynia,Cargo,0,5,195.472,-4300.384
54.41261,18.65938,75,GDANSK,BS,BALTICA HAV,370709,2016-12-19T12:01:09Z,gdansk,Cargo,0,122,4706.76,4511.288
54.67075,19.81583,108,ULUGA-BALTIYSK-ULUGA,RU,BALTIYSK,346147,2016-12-17T10:01:02Z,kalingrad,Cargo,0,120,6666.624,-66.872
55.1081,19.84767,110,ULUGA-BALTIYSK-ULUGA,RU,BALTIYSK,346147,2016-12-17T12:35:03Z,kalingrad,Cargo,0,9241,522892.744,516226.12
54.67425,19.80733,108,ULUGA=BALTIYSK=ULUGA,RU,BALTIYSK,346147,2016-12-17T10:03:03Z,kalingrad,Cargo,0,601,33388.6752,26845.5072
54.98353,19.80258,109,ULUGA=BALTIYSK=ULUGA,RU,BALTIYSK,346147,2016-12-17T11:53:03Z,kalingrad,Cargo,0,6600,370059.36,336670.6848
54.53776,18.79856,100,GDANSK,BZ,BALTIYSKIY-202,301169,2016-12-14T18:21:07Z,gdynia,Cargo,0,5,257.2,-5915.6
54.53314,18.79227,98,GDANSK,BZ,BALTIYSKIY-202,301169,2016-12-14T18:23:02Z,gdansk,Cargo,0,115,5797.288,5540.088
54.46891,18.71478,88,GOOLE,BZ,BALTIYSKIY-202,301169,2016-12-20T09:11:07Z,gdynia,Cargo,0,5,226.336,-4662.5216
54.50566,18.77121,90,GOOLE,BZ,BALTIYSKIY-202,301169,2016-12-20T09:31:02Z,gdansk,Cargo,0,1195,55323.72,55097.384
59.88245,30.19059,1,"CTS>>EPT30XRMML\,=X",LR,BARMBEK,758658,2016-12-17T16:49:07Z,st_petersburg,Cargo,1,1,0.5144,-62.2424
59.88245,30.19059,1,"CTS>>EPT30XRMML\,=X",LR,BARMBEK,758658,2016-12-17T16:51:03Z,st_petersburg,Cargo,1,116,59.6704,59.156
59.87453,30.20254,39,CTS>>FCT,LR,BARMBEK,758658,2016-12-16T20:39:04Z,st_petersburg,Cargo,0,1,20.0616,
59.87611,30.19881,49,CTS>>FCT,LR,BARMBEK,758658,2016-12-16T20:41:03Z,st_petersburg,Cargo,0,119,2999.4664,2979.4048
59.88609,30.18627,39,FCT>>PLP,LR,BARMBEK,758658,2016-12-17T17:41:04Z,st_petersburg,Cargo,0,0,0,-2407.392
59.88671,30.19095,48,FCT>>PLP,LR,BARMBEK,758658,2016-12-17T17:43:03Z,st_petersburg,Cargo,0,119,2938.2528,2938.2528
59.90483,30.08317,102,HAMBURG VIA NOK,LR,BARMBEK,758658,2016-12-18T09:07:04Z,st_petersburg,Cargo,0,1,52.4688,-6191.3184
59.907,30.07267,103,HAMBURG VIA NOK,LR,BARMBEK,758658,2016-12-18T09:09:03Z,st_petersburg,Cargo,0,119,6305.0008,6252.532
59.913,30.04483,113,ST.PETERSBURG V KIEL,LR,BARMBEK,758658,2016-12-16T01:51:04Z,st_petersburg,Cargo,0,0,0,-6917.1368
59.91067,30.05633,116,ST.PETERSBURG V KIEL,LR,BARMBEK,758658,2016-12-16T01:53:04Z,st_petersburg,Cargo,0,120,7160.448,7160.448
57.92267,11.6165,104,RIGA,BS,BBS SKY,372040,2016-12-16T22:29:05Z,gothenborg,Cargo,0,119,6366.2144,79.732
57.92083,11.604,110,RIGA,BS,BBS SKY,372040,2016-12-16T22:31:06Z,gothenborg,Cargo,0,121,6846.664,480.4496
57.95333,11.70517,102,UDEVALLA,BS,BBS SKY,372040,2016-12-16T03:29:05Z,gothenborg,Cargo,0,120,6296.256,308.64
57.956,11.70883,103,UDEVALLA,BS,BBS SKY,372040,2016-12-16T03:31:11Z,gothenborg,Cargo,0,126,6675.8832,379.6272
54.6839,20.16708,77,KALININGRAD,PT,BEATA,124538,2016-12-15T15:23:03Z,kalingrad,Cargo,0,120,4753.056,84.876
54.68559,20.22784,80,KALININGRAD,PT,BEATA,124538,2016-12-15T15:39:03Z,kalingrad,Cargo,0,960,39505.92,34752.864
54.6795,19.80137,119,PARNU,PT,BEATA,124538,2016-12-16T15:31:02Z,kalingrad,Cargo,0,119,7284.4184,247.4264
55.13744,19.81967,117,PARNU,PT,BEATA,124538,2016-12-16T18:03:03Z,kalingrad,Cargo,0,9121,548945.5608,541661.1424
57.67918,11.81194,113,BREVIK,DK,BEGONIA SEAWAYS,157073,2016-12-15T03:21:08Z,gothenborg,Cargo,0,3,174.3816,-6626.5008
57.67411,11.79771,142,BREVIK,DK,BEGONIA SEAWAYS,157073,2016-12-15T03:23:05Z,gothenborg,Cargo,0,117,8546.2416,8371.86
57.67587,11.80206,147,GENT,DK,BEGONIA SEAWAYS,157073,2016-12-18T23:35:08Z,gothenborg,Cargo,0,3,226.8504,-8620.3152
57.6725,11.79565,155,GENT,DK,BEGONIA SEAWAYS,157073,2016-12-18T23:37:05Z,gothenborg,Cargo,0,117,9328.644,9101.7936
57.69117,11.82275,0,GOTHENBURG,DK,BEGONIA SEAWAYS,157073,2016-12-14T18:49:07Z,gothenborg,Cargo,1,2,0,0
57.61068,11.61945,201,GOTHENBURG,DK,BEGONIA SEAWAYS,157073,2016-12-18T12:59:05Z,gothenborg,Cargo,0,324598,33561615.45,33561615.45
55.72243,21.09911,62,KLAIPEDA,AG,BEKAU,362313,2016-12-16T03:51:06Z,klaipeda,Cargo,0,120,3827.136,-61.728
55.71666,21.11287,1,KLAIPEDA,AG,BEKAU,362313,2016-12-16T08:01:07Z,klaipeda,Cargo,1,15001,7716.5144,3889.3784
55.71667,21.11289,0,ROTTERDAM,AG,BEKAU,362313,2016-12-16T15:39:06Z,klaipeda,Cargo,1,120,0,-61.2136
55.71568,21.1116,28,ROTTERDAM,AG,BEKAU,362313,2016-12-16T18:19:06Z,klaipeda,Cargo,0,9600,138270.72,138270.72
59.87156,30.21014,9,SKAGEN,CY,BELBEK,146336,2016-12-15T09:03:04Z,st_petersburg,Cargo,0,1,4.6296,-546.2928
59.87276,30.20642,31,SKAGEN,CY,BELBEK,146336,2016-12-15T09:05:04Z,st_petersburg,Cargo,0,120,1913.568,1908.9384
59.90523,30.08212,109,SKAGEN FOR ORDERS,CY,BELBEK,146336,2016-12-15T09:55:04Z,st_petersburg,Cargo,0,1,56.0696,-6616.2128
59.90793,30.0686,114,SKAGEN FOR ORDERS,CY,BELBEK,146336,2016-12-15T09:57:04Z,st_petersburg,Cargo,0,120,7036.992,6980.9224
59.87374,30.2037,30,ST.PETERSBURG,CY,BELBEK,146336,2016-12-13T18:09:04Z,st_petersburg,Cargo,0,1,15.432,-1820.976
59.87215,30.20606,39,ST.PETERSBURG,CY,BELBEK,146336,2016-12-13T18:11:03Z,st_petersburg,Cargo,0,119,2387.3304,2371.8984
54.38213,18.65497,0,GDANSK,AG,BELIZIA,364158,2016-12-14T02:29:02Z,gdansk,Cargo,1,120,0,-61.728
54.38212,18.65496,1,GDANSK,AG,BELIZIA,364158,2016-12-14T02:35:04Z,gdansk,Cargo,1,362,186.2128,186.2128
59.91217,30.048,115,ST.PETERSBURG,CY,BF CARTAGENA,121733,2016-12-13T15:39:05Z,st_petersburg,Cargo,0,1,59.156,-7039.564
59.90933,30.062,118,ST.PETERSBURG,CY,BF CARTAGENA,121733,2016-12-13T15:41:04Z,st_petersburg,Cargo,0,119,7223.2048,7164.0488
59.88717,30.20967,3,SZCZECIN,CY,BF CARTAGENA,121733,2016-12-15T17:01:05Z,st_petersburg,Cargo,1,1,1.5432,-183.6408
59.88817,30.2035,55,SZCZECIN,CY,BF CARTAGENA,121733,2016-12-15T17:05:03Z,st_petersburg,Cargo,0,238,6733.496,6731.9528
59.91806,30.01793,103,ST PETERBURG,CY,BF FORTALEZA,145981,2016-12-19T14:27:04Z,st_petersburg,Cargo,0,1,52.9832,-6305.0008
59.91705,30.02307,101,ST PETERBURG,CY,BF FORTALEZA,145981,2016-12-19T14:29:03Z,st_petersburg,Cargo,0,119,6182.5736,6129.5904
55.72583,21.09,50,LTKLJ,AG,BF VICTORIA,363434,2016-12-14T21:47:07Z,klaipeda,Cargo,0,121,3112.12,-377.0552
55.72117,21.10383,43,LTKLJ,AG,BF VICTORIA,363434,2016-12-14T21:55:07Z,klaipeda,Cargo,0,480,10617.216,7505.096
55.71717,21.1115,8,NL AMS,AG,BF VICTORIA,363434,2016-12-16T19:57:06Z,klaipeda,Cargo,0,120,493.824,61.728
55.72483,21.09467,71,NL AMS,AG,BF VICTORIA,363434,2016-12-16T20:05:06Z,klaipeda,Cargo,0,480,17530.752,17036.928
57.70985,11.95871,65,"GANDIA,SPAIN",DK,BIRTHE BRES,159418,2016-12-18T07:57:08Z,gothenborg,Cargo,0,3,100.308,-3811.704
57.70433,11.94915,77,"GANDIA,SPAIN",DK,BIRTHE BRES,159418,2016-12-18T08:01:05Z,gothenborg,Cargo,0,237,9387.2856,9286.9776
57.68008,11.82536,104,GOTHENBURG,DK,BIRTHE BRES,159418,2016-12-14T19:59:08Z,gothenborg,Cargo,0,3,160.4928,-6098.7264
57.68133,11.83611,107,GOTHENBURG,DK,BIRTHE BRES,159418,2016-12-14T20:01:05Z,gothenborg,Cargo,0,117,6439.7736,6279.2808
57.79328,12.0112,66,KARLSTAD,DK,BIRTHE BRES,159418,2016-12-15T15:03:08Z,gothenborg,Cargo,0,3,101.8512,-3870.3456
57.80061,12.01364,65,KARLSTAD,DK,BIRTHE BRES,159418,2016-12-15T15:07:06Z,gothenborg,Cargo,0,238,7957.768,7855.9168
55.72635,21.08929,59,KLAIPEDA,RU,BIRYUZA,348832,2016-12-17T23:31:06Z,klaipeda,Cargo,0,121,3672.3016,183.1264
55.71579,21.10976,55,KLAIPEDA,RU,BIRYUZA,348832,2016-12-17T23:41:06Z,klaipeda,Cargo,0,600,16975.2,13302.8984
55.71244,21.12028,0,SANTADER,RU,BIRYUZA,348832,2016-12-20T10:59:06Z,klaipeda,Cargo,1,120,0,0
55.71245,21.12027,0,SANTADER,RU,BIRYUZA,348832,2016-12-20T11:11:06Z,klaipeda,Cargo,1,720,0,0
55.71938,21.10956,0,KLAIPEDA LITHUANIA,PA,BLUE CHIP,461034,2016-12-13T12:49:07Z,klaipeda,Cargo,1,121,0,0
55.71941,21.10958,1,KLAIPEDA LITHUANIA,PA,BLUE CHIP,461034,2016-12-13T12:51:07Z,klaipeda,Cargo,1,120,61.728,61.728
55.71882,21.1091,8,SUEZ EGYPT,PA,BLUE CHIP,461034,2016-12-15T15:29:06Z,klaipeda,Cargo,0,119,489.7088,240.7392
55.71931,21.10791,19,SUEZ EGYPT,PA,BLUE CHIP,461034,2016-12-15T15:31:07Z,klaipeda,Cargo,0,121,1182.6056,692.8968
59.90315,30.09231,54,ST PETERBURG,CY,BLUEBILL,125326,2016-12-18T16:57:04Z,st_petersburg,Cargo,0,0,0,-3305.5344
59.90188,30.09837,54,ST PETERBURG,CY,BLUEBILL,125326,2016-12-18T16:59:04Z,st_petersburg,Cargo,0,120,3333.312,3333.312
54.38472,18.66143,0,GDANSK,MT,BOGDAN,283730,2016-12-14T02:51:02Z,gdansk,Cargo,1,240,0,0
54.78593,18.98923,68,GDANSK,MT,BOGDAN,283730,2016-12-14T10:09:01Z,gdansk,Cargo,0,26279,919218.3968,919218.3968
55.7036,21.12757,0,LIEPAJA,AG,BOMAR MOON,364937,2016-12-14T11:51:07Z,klaipeda,Cargo,1,121,0,0
55.70358,21.12756,20,LIEPAJA,AG,BOMAR MOON,364937,2016-12-14T11:53:07Z,klaipeda,Cargo,0,120,1234.56,1234.56
59.88811,30.20903,36,SILLAMAE,MH,BOMAR VALOUR,714523,2016-12-19T19:05:04Z,st_petersburg,Cargo,0,1,18.5184,-2185.1712
59.88797,30.2024,39,SILLAMAE,MH,BOMAR VALOUR,714523,2016-12-19T19:07:03Z,st_petersburg,Cargo,0,119,2387.3304,2368.812
59.91369,30.03955,103,ST PETERSBURG,MH,BOMAR VALOUR,714523,2016-12-18T14:27:04Z,st_petersburg,Cargo,0,1,52.9832,-6252.0176
59.91128,30.05153,107,ST PETERSBURG,MH,BOMAR VALOUR,714523,2016-12-18T14:29:04Z,st_petersburg,Cargo,0,120,6604.896,6551.9128
59.90453,30.08497,90,SILLAMAE,MH,BOMAR VANQUISH,4515761,2016-12-13T18:33:04Z,st_petersburg,Cargo,0,0,0,-5555.52
59.90647,30.07529,96,SILLAMAE,MH,BOMAR VANQUISH,4515761,2016-12-13T18:35:04Z,st_petersburg,Cargo,0,120,5925.888,5925.888
59.9026,30.09501,93,CRISTOBAL,AG,BOREAS,364394,2016-12-20T09:55:04Z,st_petersburg,Cargo,0,0,0,-5740.704
59.91052,30.05665,98,CRISTOBAL,AG,BOREAS,364394,2016-12-20T10:03:03Z,st_petersburg,Cargo,0,479,24146.9648,24146.9648
59.8756,30.2004,0,RULED,AG,BOREAS,364394,2016-12-20T09:11:04Z,st_petersburg,Cargo,1,1,0,0
59.88609,30.17624,57,RULED,AG,BOREAS,364394,2016-12-20T09:31:04Z,st_petersburg,Cargo,0,1200,35184.96,35184.96
55.72682,20.82298,167,COPENHAGEN,LT,BOTNIA SEAWAYS,353499,2016-12-15T10:33:06Z,klaipeda,Cargo,0,119,10222.6712,-171.8096
55.68818,21.13374,49,COPENHAGEN,LT,BOTNIA SEAWAYS,353499,2016-12-18T18:07:08Z,klaipeda,Cargo,0,286442,7219942.475,7209719.804
55.68556,21.13717,0,KLAIPEDA,LT,BOTNIA SEAWAYS,353499,2016-12-15T09:21:06Z,klaipeda,Cargo,1,119,0,0
55.72453,20.8076,145,KLAIPEDA,LT,BOTNIA SEAWAYS,353499,2016-12-18T09:15:06Z,klaipeda,Cargo,0,258840,19306357.92,19306357.92
55.69683,21.12919,0,KLAIPEDA,AG,BRIGGA,362546,2016-12-16T16:23:06Z,klaipeda,Cargo,1,120,0,0
55.69614,21.12733,13,KLAIPEDA,AG,BRIGGA,362546,2016-12-18T20:27:06Z,klaipeda,Cargo,0,187440,1253448.768,1253448.768
55.84845,20.82619,104,RIGA,AG,BRIGGA,362546,2016-12-18T22:05:06Z,klaipeda,Cargo,0,119,6366.2144,
55.85133,20.82326,105,RIGA,AG,BRIGGA,362546,2016-12-18T22:07:06Z,klaipeda,Cargo,0,120,6481.44,115.2256
59.91186,30.04835,70,SANKT-PETERBURG,RU,BRIN NAVOLOK,347965,2016-12-19T16:25:04Z,st_petersburg,Cargo,0,0,0,-4320.96
59.9073,30.07146,76,SANKT-PETERBURG,RU,BRIN NAVOLOK,347965,2016-12-19T16:31:03Z,st_petersburg,Cargo,0,359,14034.8896,14034.8896
59.88129,30.19837,0,PLGDA,LR,CALISTO,757428,2016-12-17T08:17:05Z,st_petersburg,Cargo,1,1,0,0
59.88129,30.19837,0,PLGDA,LR,CALISTO,757428,2016-12-17T08:19:04Z,st_petersburg,Cargo,1,119,0,0
59.921,30.0035,112,PLGDN,LR,CALISTO,757428,2016-12-17T09:49:03Z,st_petersburg,Cargo,0,118,6798.3104,6741.7264
54.50609,18.98727,141,PLGDN,LR,CALISTO,757428,2016-12-19T02:37:02Z,gdansk,Cargo,0,146879,10653192.62,10646394.31
59.91367,30.03989,121,RULED,LR,CALISTO,757428,2016-12-16T02:45:04Z,st_petersburg,Cargo,0,1,62.2424,-7344.6032
59.91088,30.05334,122,RULED,LR,CALISTO,757428,2016-12-16T02:47:03Z,st_petersburg,Cargo,0,119,7468.0592,7405.8168
57.98871,12.1271,92,GRUVON,NL,CAROLINA,257347,2016-12-20T09:11:08Z,gothenborg,Cargo,0,3,141.9744,-5063.7536
57.98871,12.1271,92,GRUVON,NL,CAROLINA,257347,2016-12-20T09:31:05Z,gothenborg,Cargo,0,1197,56647.7856,56505.8112
54.52526,18.54959,0,GDYNIA,MT,CATHARINA SCHULTE,150705,2016-12-16T18:51:06Z,gdynia,Cargo,1,119,0,0
54.52525,18.54958,320,GDYNIA,MT,CATHARINA SCHULTE,150705,2016-12-16T18:53:07Z,gdynia,Cargo,0,121,19917.568,19917.568
55.64794,21.1627,1,KLAIPEDA,AG,CEMISLE,364500,2016-12-14T01:33:06Z,klaipeda,Cargo,1,120,61.728,61.728
55.64793,21.16278,1,KLAIPEDA,AG,CEMISLE,364500,2016-12-14T01:41:06Z,klaipeda,Cargo,1,120,61.728,61.728
55.69242,21.13011,17,HAMINA,CY,CEMSOL,145002,2016-12-18T13:57:06Z,klaipeda,Cargo,0,120,1049.376,-358.5368
55.69551,21.12683,26,HAMINA,CY,CEMSOL,145002,2016-12-18T14:05:07Z,klaipeda,Cargo,0,481,6433.0864,5383.7104
55.86305,20.805,112,KLAIPEDA,CY,CEMSOL,145002,2016-12-16T04:03:06Z,klaipeda,Cargo,0,34,1958.8352,
55.85658,20.81429,111,KLAIPEDA,CY,CEMSOL,145002,2016-12-16T04:05:06Z,klaipeda,Cargo,0,120,6851.808,4892.9728
59.91285,30.04415,131,ST PETERSBURG,LR,CHARLOTTA B,758887,2016-12-20T04:35:03Z,st_petersburg,Cargo,0,0,0,-7479.8904
59.90677,30.07293,128,ST PETERSBURG,LR,CHARLOTTA B,758887,2016-12-20T04:39:11Z,st_petersburg,Cargo,0,248,16329.1136,16329.1136
59.91417,30.03776,88,PASAJES,RU,CHAROITE,3382564,2016-12-20T09:01:02Z,st_petersburg,Cargo,0,0,0,-5341.5296
59.91597,30.02889,86,PASAJES,RU,CHAROITE,3382564,2016-12-20T09:03:03Z,st_petersburg,Cargo,0,121,5352.8464,5352.8464
59.91343,30.04083,101,ST.PETERSBURG,RU,CHAROITE,3382564,2016-12-17T15:01:04Z,st_petersburg,Cargo,0,1,51.9544,-6130.6192
59.91117,30.05226,103,ST.PETERSBURG,RU,CHAROITE,3382564,2016-12-17T15:03:04Z,st_petersburg,Cargo,0,120,6357.984,6306.0296
59.90819,30.06733,112,KOTKA,AG,CHRISTOPHER,364743,2016-12-15T10:19:04Z,st_petersburg,Cargo,0,0,0,-6855.9232
59.9109,30.05385,113,KOTKA,AG,CHRISTOPHER,364743,2016-12-15T10:21:04Z,st_petersburg,Cargo,0,120,6975.264,6975.264
59.87681,30.19735,22,ST.PETERBURG,AG,CHRISTOPHER,364743,2016-12-14T17:07:04Z,st_petersburg,Cargo,0,1,11.3168,-1457.8096
59.87543,30.20011,24,ST.PETERBURG,AG,CHRISTOPHER,364743,2016-12-14T17:09:04Z,st_petersburg,Cargo,0,120,1481.472,1470.1552
57.60655,11.64678,96,DRAMEN,GB,CITY OF ROME,183675,2016-12-15T18:43:05Z,gothenborg,Cargo,0,119,5876.5056,-49.3824
57.60408,11.62782,104,DRAMEN,GB,CITY OF ROME,183675,2016-12-15T18:45:09Z,gothenborg,Cargo,0,124,6633.7024,757.1968
57.68181,11.82642,85,GETENBORG,GB,CITY OF ROME,183675,2016-12-15T17:55:08Z,gothenborg,Cargo,0,2,87.448,-5028.26
57.68114,11.82119,91,GETENBORG,GB,CITY OF ROME,183675,2016-12-15T17:57:05Z,gothenborg,Cargo,0,117,5476.8168,5389.3688
59.86898,30.21495,1,ST PETERSBURG,PA,CITY OF ROTTERDAM,461962,2016-12-13T18:15:04Z,st_petersburg,Cargo,1,1,0.5144,0.5144
59.86898,30.21495,1,ST PETERSBURG,PA,CITY OF ROTTERDAM,461962,2016-12-13T18:17:04Z,st_petersburg,Cargo,1,120,61.728,61.2136
59.90517,30.08229,111,TYNE,PA,CITY OF ROTTERDAM,461962,2016-12-13T21:33:04Z,st_petersburg,Cargo,0,1,57.0984,-6737.6112
59.90635,30.07657,113,TYNE,PA,CITY OF ROTTERDAM,461962,2016-12-13T21:35:04Z,st_petersburg,Cargo,0,120,6975.264,6918.1656
59.90761,30.06974,115,EEMUU,AG,CONMAR AVENUE,366725,2016-12-15T20:39:04Z,st_petersburg,Cargo,0,1,59.156,-6921.252
59.91003,30.05781,117,EEMUU,AG,CONMAR AVENUE,366725,2016-12-15T20:41:04Z,st_petersburg,Cargo,0,120,7222.176,7163.02
59.91145,30.05126,117,ST.PETERSBURG,AG,CONMAR AVENUE,366725,2016-12-15T01:15:05Z,st_petersburg,Cargo,0,1,60.1848,-7161.9912
59.91021,30.05729,119,ST.PETERSBURG,AG,CONMAR AVENUE,366725,2016-12-15T01:17:04Z,st_petersburg,Cargo,0,119,7284.4184,7224.2336
55.69683,21.12467,74,LTKLJ,DE,CONTAINERSHIPS 6,132925,2016-12-13T18:11:07Z,klaipeda,Cargo,0,121,4605.9376,38.0656
55.67983,21.1375,79,LTKLJ,DE,CONTAINERSHIPS 6,132925,2016-12-13T18:17:07Z,klaipeda,Cargo,0,360,14629.536,10023.5984
55.72888,21.035,71,KLAIPEDA,FI,CONTAINERSHIPS VII,858053,2016-12-18T06:11:07Z,klaipeda,Cargo,0,121,4419.2104,73.0448
55.7288,21.04604,118,KLAIPEDA,FI,CONTAINERSHIPS VII,858053,2016-12-18T06:13:08Z,klaipeda,Cargo,0,121,7344.6032,2925.3928
55.67874,21.1379,69,TEESPORT,FI,CONTAINERSHIPS VII,858053,2016-12-18T15:39:06Z,klaipeda,Cargo,0,119,4223.7384,-257.7144
55.68827,21.13236,68,TEESPORT,FI,CONTAINERSHIPS VII,858053,2016-12-18T15:45:07Z,klaipeda,Cargo,0,361,12627.4912,8403.7528
59.89526,30.13106,75,EMDEN,BS,DANUBE HIGHWAY,369206,2016-12-15T17:01:05Z,st_petersburg,Cargo,0,1,38.58,-4591.02
59.89843,30.11557,71,EMDEN,BS,DANUBE HIGHWAY,369206,2016-12-15T17:05:03Z,st_petersburg,Cargo,0,238,8692.3312,8653.7512
59.91211,30.04746,109,ST PETERSBURG,BS,DANUBE HIGHWAY,369206,2016-12-15T02:19:04Z,st_petersburg,Cargo,0,1,56.0696,-6616.2128
59.90981,30.05878,111,ST PETERSBURG,BS,DANUBE HIGHWAY,369206,2016-12-15T02:21:04Z,st_petersburg,Cargo,0,120,6851.808,6795.7384
57.65377,11.72674,99,KALININGRAD V GOTEBL,NO,DANUBIA,312793,2016-12-20T09:11:05Z,gothenborg,Cargo,0,112,5703.6672,-19249.8768
57.61215,11.66631,97,KALININGRAD V GOTEBL,NO,DANUBIA,312793,2016-12-20T09:31:05Z,gothenborg,Cargo,0,1200,59876.16,54172.4928
57.65609,11.74314,98,KALININGRAD V GOTEBO,NO,DANUBIA,312793,2016-12-20T09:07:05Z,gothenborg,Cargo,0,120,6049.344,11.8312
57.60929,11.66393,97,KALININGRAD V GOTEBO,NO,DANUBIA,312793,2016-12-20T09:33:04Z,gothenborg,Cargo,0,1559,77789.1112,71739.7672
57.67839,11.81305,89,KARLSTAD V GOTEBORG,NO,DANUBIA,312793,2016-12-17T10:39:07Z,gothenborg,Cargo,0,3,137.3448,-5219.1024
57.67963,11.82336,89,KARLSTAD V GOTEBORG,NO,DANUBIA,312793,2016-12-17T10:41:05Z,gothenborg,Cargo,0,118,5402.2288,5264.884
54.65468,19.85042,126,GAVLE,HK,DELPHIS BOTHNIA,4133526,2016-12-20T06:13:02Z,kalingrad,Cargo,0,120,7777.728,1296.288
54.66401,19.82482,144,GAVLE,HK,DELPHIS BOTHNIA,4133526,2016-12-20T06:17:03Z,kalingrad,Cargo,0,241,17851.7376,10074.0096
54.63595,19.92071,0,GAVLE   B,HK,DELPHIS BOTHNIA,4133526,2016-12-19T14:09:02Z,kalingrad,Cargo,1,119,0,0
54.63595,19.92071,0,GAVLE   B,HK,DELPHIS BOTHNIA,4133526,2016-12-19T14:11:03Z,kalingrad,Cargo,1,121,0,0
59.91929,30.01159,113,KALININGRAD,HK,DELPHIS BOTHNIA,4133526,2016-12-16T09:29:04Z,st_petersburg,Cargo,0,1,58.1272,-6800.8824
54.67177,19.80285,66,KALININGRAD,HK,DELPHIS BOTHNIA,4133526,2016-12-18T06:51:02Z,kalingrad,Cargo,0,163318,5544711.427,5544653.3
59.87424,30.19684,1,ST.PETERSBURG,HK,DELPHIS BOTHNIA,4133526,2016-12-14T17:15:04Z,st_petersburg,Cargo,1,1,0.5144,-60.6992
59.87425,30.19684,2,ST.PETERSBURG,HK,DELPHIS BOTHNIA,4133526,2016-12-14T17:17:07Z,st_petersburg,Cargo,1,123,126.5424,126.028
55.65013,21.15687,4,KLAIPEDA,NL,DIJKSGRACHT,263649,2016-12-14T16:15:07Z,klaipeda,Cargo,1,121,248.9696,-236.624
55.65047,21.15694,9,KLAIPEDA,NL,DIJKSGRACHT,263649,2016-12-14T16:17:07Z,klaipeda,Cargo,0,120,555.552,306.5824
55.65219,21.15767,16,UST-LUGA,NL,DIJKSGRACHT,263649,2016-12-18T11:59:06Z,klaipeda,Cargo,0,121,995.8784,995.8784
55.65329,21.15599,47,UST-LUGA,NL,DIJKSGRACHT,263649,2016-12-18T12:05:07Z,klaipeda,Cargo,0,361,8727.8248,7731.9464
54.68567,20.22827,67,BREMEN,NL,DINTELBORG,258858,2016-12-15T21:31:03Z,kalingrad,Cargo,0,120,4135.776,-61.728
54.68526,20.17245,69,BREMEN,NL,DINTELBORG,258858,2016-12-15T21:47:03Z,kalingrad,Cargo,0,960,34073.856,29938.08
54.70251,20.45274,24,KALININGRAD,NL,DINTELBORG,258858,2016-12-13T13:39:03Z,kalingrad,Cargo,0,121,1493.8176,-893.5128
54.70312,20.45399,40,KALININGRAD,NL,DINTELBORG,258858,2016-12-13T13:41:02Z,kalingrad,Cargo,0,119,2448.544,954.7264
54.39258,18.671,0,GDANSH,NL,DONGEBORG,260071,2016-12-18T19:57:02Z,gdansk,Cargo,1,120,0,0
54.39258,18.671,0,GDANSH,NL,DONGEBORG,260071,2016-12-18T19:59:02Z,gdansk,Cargo,1,120,0,0
54.52547,18.77701,102,GDANSK,NL,DONGEBORG,260071,2016-12-14T12:33:02Z,gdansk,Cargo,0,115,6033.912,5771.568
54.51286,18.75786,102,GDANSK,NL,DONGEBORG,260071,2016-12-14T12:39:02Z,gdansk,Cargo,0,115,6033.912,5771.568
54.52577,18.71297,96,DARLOWO,AG,DORNUM,359396,2016-12-15T15:59:06Z,gdynia,Cargo,0,5,246.912,-5382.6816
54.52578,18.72209,96,DARLOWO,AG,DORNUM,359396,2016-12-15T16:01:02Z,gdansk,Cargo,0,116,5728.3584,5481.4464
54.53716,18.53844,0,GDYNIA,AG,DORNUM,359396,2016-12-14T17:43:07Z,gdynia,Cargo,1,121,0,0
54.53719,18.53834,1,GDYNIA,AG,DORNUM,359396,2016-12-14T17:47:28Z,gdynia,Cargo,1,261,134.2584,134.2584
57.60215,11.79182,323,CLASS B,SE,DT BROSON,4003835,2016-12-16T13:27:06Z,gothenborg,Cargo,0,118,19605.8416,19044.1168
57.60096,11.79227,175,CLASS B,SE,DT BROSON,4003835,2016-12-18T15:07:06Z,gothenborg,Cargo,0,178800,16095576,16075970.16
59.9208,30.00516,127,FLUSHING,BS,DURBAN STAR,374258,2016-12-16T22:55:04Z,st_petersburg,Cargo,0,1,65.3288,-7708.7984
59.9208,30.00516,127,FLUSHING,BS,DURBAN STAR,374258,2016-12-16T22:57:04Z,st_petersburg,Cargo,0,120,7839.456,7774.1272
59.90667,30.22185,1,ST. PETERP,BS,DURBAN STAR,374258,2016-12-15T17:57:04Z,st_petersburg,Cargo,1,1,0.5144,-60.1848
59.90668,30.22182,1,ST. PETERP,BS,DURBAN STAR,374258,2016-12-15T17:59:04Z,st_petersburg,Cargo,1,120,61.728,61.2136
59.90668,30.22186,1,ST. PETERSBURG,BS,DURBAN STAR,374258,2016-12-15T17:53:05Z,st_petersburg,Cargo,1,1,0.5144,-61.2136
